"","county","sale.dollars","High.school.graduate.or.higher"
"10169","Shelby",5.1,0.917
"10170","Shelby",33.6,0.917
"10171","Shelby",1612.8,0.917
"10172","Shelby",12.9,0.917
"10173","Shelby",119.88,0.917
"10174","Shelby",81,0.917
"10175","Shelby",128.04,0.917
"10176","Shelby",10.18,0.917
"10177","Shelby",17.99,0.917
"10178","Shelby",19.35,0.917
"10179","Shelby",3.36,0.917
"10180","Shelby",10.35,0.917
"10181","Shelby",94.44,0.917
"10182","Shelby",15.57,0.917
"10183","Shelby",24.21,0.917
"10184","Shelby",58.5,0.917
"10185","Shelby",78.72,0.917
"10186","Shelby",84.24,0.917
"10187","Shelby",558,0.917
"10188","Shelby",22.5,0.917
"10189","Shelby",126,0.917
"10190","Shelby",19.13,0.917
"10191","Shelby",40.5,0.917
"10192","Shelby",10.38,0.917
"10193","Shelby",153.04,0.917
"10194","Shelby",26.88,0.917
"10195","Shelby",59.4,0.917
"10196","Shelby",90,0.917
"10197","Shelby",8.13,0.917
"10198","Shelby",5.25,0.917
"10199","Shelby",30.6,0.917
"10200","Shelby",77.4,0.917
"10201","Shelby",122.16,0.917
"10202","Shelby",15,0.917
"10203","Sioux",40.5,0.918
"10204","Sioux",21,0.918
"10205","Sioux",23.25,0.918
"10206","Sioux",64.02,0.918
"10207","Sioux",19.5,0.918
"10208","Sioux",94.44,0.918
"10209","Sioux",8.13,0.918
"10210","Sioux",56.25,0.918
"10211","Sioux",234,0.918
"10212","Sioux",37.5,0.918
"10213","Sioux",60.75,0.918
"10214","Sioux",20.25,0.918
"10215","Sioux",62.28,0.918
"10216","Sioux",11.25,0.918
"10217","Sioux",116.88,0.918
"10218","Sioux",5.1,0.918
"10219","Sioux",9.74,0.918
"10220","Sioux",64.56,0.918
"10221","Sioux",31.05,0.918
"10222","Sioux",6.45,0.918
"10223","Sioux",59.76,0.918
"10224","Sioux",107.94,0.918
"10225","Sioux",37.49,0.918
"10226","Sioux",19.35,0.918
"10227","Sioux",51.75,0.918
"10228","Sioux",19.98,0.918
"10229","Sioux",19.13,0.918
"10230","Sioux",26.88,0.918
"10231","Sioux",124.2,0.918
"10232","Sioux",6.5,0.918
"10233","Sioux",61.2,0.918
"10234","Sioux",58.5,0.918
"10235","Sioux",39.75,0.918
"10236","Sioux",78,0.918
"10237","Sioux",24.75,0.918
"10238","Sioux",66,0.918
"10239","Sioux",243,0.918
"10240","Sioux",229.56,0.918
"10241","Sioux",459.12,0.918
"10242","Sioux",27,0.918
"10243","Sioux",675,0.918
"10244","Sioux",77.4,0.918
"10245","Sioux",10.49,0.918
"10246","Sioux",39.96,0.918
"10247","Sioux",61.92,0.918
"10248","Sioux",225,0.918
"10249","Sioux",10.2,0.918
"10250","Sioux",24.39,0.918
"10251","Sioux",26.24,0.918
"10252","Sioux",6.35,0.918
"10253","Sioux",46.5,0.918
"10254","Sioux",11.24,0.918
"10255","Sioux",57.84,0.918
"10256","Sioux",32.01,0.918
"10257","Sioux",31.75,0.918
"10258","Sioux",10.35,0.918
"10259","Sioux",17.01,0.918
"10260","Sioux",135,0.918
"10261","Sioux",224.94,0.918
"10262","Sioux",16.26,0.918
"10263","Sioux",283.32,0.918
"10264","Sioux",7.08,0.918
"10265","Sioux",32.98,0.918
"10266","Sioux",204.12,0.918
"10267","Sioux",41.4,0.918
"10268","Sioux",53.76,0.918
"10269","Sioux",15.3,0.918
"10270","Sioux",99,0.918
"10271","Sioux",68.04,0.918
"10272","Sioux",19.05,0.918
"10273","Sioux",51.03,0.918
"10274","Sioux",84.96,0.918
"10275","Sioux",21.52,0.918
"10276","Sioux",19.48,0.918
"10277","Sioux",32.28,0.918
"10278","Sioux",52.48,0.918
"10279","Sioux",12.9,0.918
"10280","Sioux",81,0.918
"10281","Sioux",38.26,0.918
"10282","Sioux",20.7,0.918
"10283","Sioux",5.19,0.918
"10284","Sioux",16.49,0.918
"10285","Sioux",25.8,0.918
"10286","Sioux",31.76,0.918
"10287","Sioux",24.26,0.918
"10288","Sioux",314.88,0.918
"10289","Sioux",188.88,0.918
"10290","Sioux",20.4,0.918
"10291","Sioux",26.25,0.918
"10292","Sioux",34.02,0.918
"10293","Story",64.56,0.968
"10294","Story",19.92,0.968
"10295","Story",107.94,0.968
"10296","Story",24.75,0.968
"10297","Story",26.88,0.968
"10298","Story",16.49,0.968
"10299","Story",17.55,0.968
"10300","Story",135,0.968
"10301","Story",10.67,0.968
"10302","Story",8.13,0.968
"10303","Story",64.02,0.968
"10304","Story",234,0.968
"10305","Story",124.2,0.968
"10306","Story",204.12,0.968
"10307","Story",77.4,0.968
"10308","Story",243,0.968
"10309","Story",126,0.968
"10310","Story",67.48,0.968
"10311","Story",161.28,0.968
"10312","Story",21.74,0.968
"10313","Story",3.36,0.968
"10314","Story",189,0.968
"10315","Story",26.24,0.968
"10316","Story",297,0.968
"10317","Story",2.99,0.968
"10318","Story",119.88,0.968
"10319","Story",15.75,0.968
"10320","Story",4.95,0.968
"10321","Story",122.64,0.968
"10322","Story",279,0.968
"10323","Story",20.25,0.968
"10324","Story",9.74,0.968
"10325","Story",37.49,0.968
"10326","Story",56.2,0.968
"10327","Story",31.47,0.968
"10328","Story",116.88,0.968
"10329","Story",202.44,0.968
"10330","Story",18.89,0.968
"10331","Story",40.5,0.968
"10332","Story",49.5,0.968
"10333","Story",61.2,0.968
"10334","Story",11.24,0.968
"10335","Story",10.22,0.968
"10336","Story",92.7,0.968
"10337","Story",7.08,0.968
"10338","Story",33.74,0.968
"10339","Story",99,0.968
"10340","Story",41.4,0.968
"10341","Story",96.84,0.968
"10342","Story",19.13,0.968
"10343","Story",6.57,0.968
"10344","Story",23.25,0.968
"10345","Story",24.26,0.968
"10346","Story",70.56,0.968
"10347","Story",19.48,0.968
"10348","Story",132,0.968
"10349","Story",15.27,0.968
"10350","Story",539.7,0.968
"10351","Story",20.36,0.968
"10352","Story",224.94,0.968
"10353","Story",238.5,0.968
"10354","Story",32.98,0.968
"10355","Story",12,0.968
"10356","Story",17.94,0.968
"10357","Story",197.88,0.968
"10358","Story",8.97,0.968
"10359","Story",4.98,0.968
"10360","Story",260.88,0.968
"10361","Story",94.44,0.968
"10362","Story",10.49,0.968
"10363","Story",43.48,0.968
"10364","Story",5.09,0.968
"10365","Story",5.16,0.968
"10366","Story",6.72,0.968
"10367","Story",61.92,0.968
"10368","Story",19.5,0.968
"10369","Story",449.88,0.968
"10370","Story",15.3,0.968
"10371","Story",17.99,0.968
"10372","Story",31.76,0.968
"10373","Story",5.1,0.968
"10374","Story",78.84,0.968
"10375","Story",33,0.968
"10376","Story",16.5,0.968
"10377","Story",86.7,0.968
"10378","Story",11.25,0.968
"10379","Story",9.9,0.968
"10380","Story",66,0.968
"10381","Story",52.48,0.968
"10382","Story",45,0.968
"10383","Story",17.01,0.968
"10384","Story",48.52,0.968
"10385","Story",225,0.968
"10386","Story",7.5,0.968
"10387","Story",20.4,0.968
"10388","Story",10.38,0.968
"10389","Story",5.88,0.968
"10390","Story",10.35,0.968
"10391","Story",58.44,0.968
"10392","Story",10.2,0.968
"10393","Story",60.75,0.968
"10394","Story",141.12,0.968
"10395","Story",30.6,0.968
"10396","Story",34.02,0.968
"10397","Story",6,0.968
"10398","Story",10.76,0.968
"10399","Story",51,0.968
"10400","Story",79.5,0.968
"10401","Story",59.4,0.968
"10402","Story",67.2,0.968
"10403","Story",31.5,0.968
"10404","Story",119.25,0.968
"10405","Story",251.76,0.968
"10406","Story",81.24,0.968
"10407","Story",62.28,0.968
"10408","Story",56.25,0.968
"10409","Story",30.54,0.968
"10410","Story",37.5,0.968
"10411","Story",15.74,0.968
"10412","Story",90,0.968
"10413","Story",247.56,0.968
"10414","Story",19.98,0.968
"10415","Story",37.48,0.968
"10416","Story",14.85,0.968
"10417","Story",84.96,0.968
"10418","Story",21.34,0.968
"10419","Story",84.24,0.968
"10420","Story",4.73,0.968
"10421","Story",38.96,0.968
"10422","Story",31.05,0.968
"10423","Story",59.94,0.968
"10424","Story",128.04,0.968
"10425","Story",23.01,0.968
"10426","Story",74.98,0.968
"10427","Story",65.7,0.968
"10428","Story",31.48,0.968
"10429","Story",5.19,0.968
"10430","Story",30.9,0.968
"10431","Story",39.75,0.968
"10432","Story",112.5,0.968
"10433","Story",0,0.968
"10434","Story",33.6,0.968
"10435","Story",72,0.968
"10436","Story",190.56,0.968
"10437","Story",645.6,0.968
"10438","Story",11,0.968
"10439","Story",35.98,0.968
"10440","Story",19.8,0.968
"10441","Story",134.88,0.968
"10442","Story",58.5,0.968
"10443","Story",20.44,0.968
"10444","Story",15.45,0.968
"10445","Story",5.25,0.968
"10446","Story",62.1,0.968
"10447","Story",1079.4,0.968
"10448","Story",20.7,0.968
"10449","Story",65.22,0.968
"10450","Story",33.72,0.968
"10451","Story",14.95,0.968
"10452","Story",2232,0.968
"10453","Story",122.16,0.968
"10454","Story",22.5,0.968
"10455","Story",14.26,0.968
"10456","Story",157.5,0.968
"10457","Story",56.22,0.968
"10458","Story",27.68,0.968
"10459","Story",112.44,0.968
"10460","Story",68.04,0.968
"10461","Story",104.96,0.968
"10462","Story",41.96,0.968
"10463","Story",27,0.968
"10464","Story",51.03,0.968
"10465","Story",29.22,0.968
"10466","Story",16.8,0.968
"10467","Story",18.75,0.968
"10468","Story",10.5,0.968
"10469","Story",47.25,0.968
"10470","Story",42.52,0.968
"10471","Story",154.8,0.968
"10472","Story",24.99,0.968
"10473","Story",65.96,0.968
"10474","Story",84,0.968
"10475","Story",14.94,0.968
"10476","Story",619.2,0.968
"10477","Story",774,0.968
"10478","Story",113.34,0.968
"10479","Story",123.75,0.968
"10480","Story",138.06,0.968
"10481","Story",6.45,0.968
"10482","Story",1012.2,0.968
"10483","Story",127.56,0.968
"10484","Story",56.76,0.968
"10485","Story",282.24,0.968
"10486","Story",63,0.968
"10487","Story",57.84,0.968
"10488","Story",86.96,0.968
"10489","Story",25.5,0.968
"10490","Story",15,0.968
"10491","Story",78,0.968
"10492","Story",5.4,0.968
"10493","Story",6.35,0.968
"10494","Story",215.88,0.968
"10495","Story",71.34,0.968
"10496","Story",59.76,0.968
"10497","Story",81,0.968
"10498","Story",28.76,0.968
"10499","Story",352.8,0.968
"10500","Story",100.8,0.968
"10501","Story",13.5,0.968
"10502","Story",18.45,0.968
"10503","Story",74.4,0.968
"10504","Story",18.74,0.968
"10505","Story",149.96,0.968
"10506","Story",46.5,0.968
"10507","Story",49.47,0.968
"10508","Story",11.96,0.968
"10509","Story",282.12,0.968
"10510","Story",32.01,0.968
"10511","Story",143.52,0.968
"10512","Story",17.64,0.968
"10513","Story",20.64,0.968
"10514","Story",10.08,0.968
"10515","Story",21,0.968
"10516","Story",5.98,0.968
"10517","Story",21.26,0.968
"10518","Story",39.96,0.968
"10519","Story",74.25,0.968
"10520","Story",121.5,0.968
"10521","Story",3348,0.968
"10522","Story",314.88,0.968
"10523","Story",16.26,0.968
"10524","Story",28.32,0.968
"10525","Story",76.52,0.968
"10526","Story",24.39,0.968
"10527","Story",21.9,0.968
"10528","Story",112.47,0.968
"10529","Story",7.13,0.968
"10530","Story",20.16,0.968
"10531","Story",2484,0.968
"10532","Story",28.9,0.968
"10533","Story",322.56,0.968
"10534","Story",6.5,0.968
"10535","Story",3577.5,0.968
"10536","Story",472.32,0.968
"10537","Story",32.28,0.968
"10538","Story",52.5,0.968
"10539","Story",38.26,0.968
"10540","Story",1.8,0.968
"10541","Story",93,0.968
"10542","Story",169.5,0.968
"10543","Story",359.88,0.968
"10544","Story",32.52,0.968
"10545","Story",198,0.968
"10546","Story",18,0.968
"10547","Story",46.02,0.968
"10548","Story",13.44,0.968
"10549","Story",315,0.968
"10550","Story",10.18,0.968
"10551","Story",23.92,0.968
"10552","Story",78.72,0.968
"10553","Story",387,0.968
"10554","Story",21.52,0.968
"10555","Story",30,0.968
"10556","Story",24,0.968
"10557","Story",62.94,0.968
"10558","Story",23.78,0.968
"10559","Story",46.35,0.968
"10560","Story",50.9,0.968
"10561","Story",387.36,0.968
"10562","Story",181.56,0.968
"10563","Story",70.08,0.968
"10564","Story",25.76,0.968
"10565","Story",80.64,0.968
"10566","Story",10.95,0.968
"10567","Story",53.76,0.968
"10568","Story",285,0.968
"10569","Story",558,0.968
"10570","Story",13.54,0.968
"10571","Story",69.75,0.968
"10572","Story",25.45,0.968
"10573","Story",22.48,0.968
"10574","Story",20.76,0.968
"10575","Story",210.6,0.968
"10576","Story",2474.34,0.968
"10577","Story",74.96,0.968
"10578","Story",37.78,0.968
"10579","Story",61.08,0.968
"10580","Story",22,0.968
"10581","Story",14.04,0.968
"10582","Story",56.16,0.968
"10583","Story",53.97,0.968
"10584","Story",27.08,0.968
"10585","Story",57.39,0.968
"10586","Story",117.96,0.968
"10587","Story",17.92,0.968
"10588","Story",239.76,0.968
"10589","Story",75,0.968
"10590","Story",599.4,0.968
"10591","Story",95.28,0.968
"10592","Story",607.32,0.968
"10593","Story",71.76,0.968
"10594","Story",211.68,0.968
"10595","Story",360.9,0.968
"10596","Story",97.56,0.968
"10597","Story",44.96,0.968
"10598","Story",14.16,0.968
"10599","Story",36.9,0.968
"10600","Story",185.4,0.968
"10601","Story",29.7,0.968
"10602","Story",188.28,0.968
"10603","Story",3528,0.968
"10604","Story",621,0.968
"10605","Story",50.4,0.968
"10606","Story",42,0.968
"10607","Story",63.52,0.968
"10608","Story",13.14,0.968
"10609","Story",19.71,0.968
"10610","Story",43.35,0.968
"10611","Story",496.8,0.968
"10612","Story",107.52,0.968
"10613","Story",629.76,0.968
"10614","Story",8.07,0.968
"10615","Story",869.4,0.968
"10616","Story",15.57,0.968
"10617","Story",117,0.968
"10618","Story",792,0.968
"10619","Story",219,0.968
"10620","Story",13,0.968
"10621","Story",15.48,0.968
"10622","Story",69.03,0.968
"10623","Story",539.82,0.968
"10624","Story",309.6,0.968
"10625","Story",8.88,0.968
"10626","Story",928.8,0.968
"10627","Story",157.68,0.968
"10628","Story",322.8,0.968
"10629","Story",127.04,0.968
"10630","Story",39,0.968
"10631","Story",6.2,0.968
"10632","Story",129.12,0.968
"10633","Story",10.32,0.968
"10634","Tama",86.4,0.913
"10635","Tama",37.5,0.913
"10636","Tama",94.44,0.913
"10637","Tama",5.19,0.913
"10638","Tama",234,0.913
"10639","Tama",5.25,0.913
"10640","Tama",5.1,0.913
"10641","Tama",5.4,0.913
"10642","Tama",11.24,0.913
"10643","Tama",64.02,0.913
"10644","Tama",19.5,0.913
"10645","Tama",11.25,0.913
"10646","Tama",5.09,0.913
"10647","Tama",21.74,0.913
"10648","Tama",6.5,0.913
"10649","Tama",16.5,0.913
"10650","Tama",60.75,0.913
"10651","Tama",225,0.913
"10652","Tama",46.5,0.913
"10653","Tama",29.22,0.913
"10654","Tama",64.56,0.913
"10655","Tama",9.74,0.913
"10656","Tama",20.25,0.913
"10657","Tama",92.7,0.913
"10658","Tama",17.01,0.913
"10659","Tama",17.99,0.913
"10660","Tama",15.45,0.913
"10661","Tama",23.25,0.913
"10662","Tama",21.34,0.913
"10663","Tama",41.96,0.913
"10664","Tama",69.75,0.913
"10665","Tama",7.08,0.913
"10666","Tama",40.5,0.913
"10667","Tama",204.12,0.913
"10668","Tama",11,0.913
"10669","Tama",33.72,0.913
"10670","Tama",10.22,0.913
"10671","Tama",10.49,0.913
"10672","Tama",10.67,0.913
"10673","Tama",43.48,0.913
"10674","Tama",13.5,0.913
"10675","Tama",1.8,0.913
"10676","Tama",26.24,0.913
"10677","Tama",4.95,0.913
"10678","Tama",30.9,0.913
"10679","Tama",19.48,0.913
"10680","Tama",53.97,0.913
"10681","Tama",19.13,0.913
"10682","Tama",39.75,0.913
"10683","Tama",14.16,0.913
"10684","Tama",10.5,0.913
"10685","Tama",30.54,0.913
"10686","Tama",18.75,0.913
"10687","Tama",35.98,0.913
"10688","Tama",22,0.913
"10689","Tama",44.96,0.913
"10690","Tama",11.96,0.913
"10691","Tama",76.2,0.913
"10692","Tama",19.05,0.913
"10693","Tama",37.49,0.913
"10694","Tama",34.02,0.913
"10695","Tama",16.49,0.913
"10696","Tama",107.94,0.913
"10697","Tama",8.13,0.913
"10698","Tama",19.66,0.913
"10699","Tama",10.2,0.913
"10700","Tama",7.2,0.913
"10701","Tama",15.57,0.913
"10702","Tama",61.2,0.913
"10703","Tama",8.88,0.913
"10704","Tama",6.45,0.913
"10705","Tama",56.25,0.913
"10706","Tama",15.3,0.913
"10707","Tama",62.28,0.913
"10708","Tama",38.26,0.913
"10709","Tama",12.7,0.913
"10710","Tama",15.75,0.913
"10711","Tama",75,0.913
"10712","Tama",124.2,0.913
"10713","Tama",35.63,0.913
"10714","Tama",32.01,0.913
"10715","Tama",26.88,0.913
"10716","Tama",39,0.913
"10717","Tama",16.8,0.913
"10718","Tama",9,0.913
"10719","Tama",26.64,0.913
"10720","Tama",28.9,0.913
"10721","Tama",135,0.913
"10722","Tama",46.02,0.913
"10723","Tama",2.96,0.913
"10724","Tama",2.99,0.913
"10725","Tama",20.7,0.913
"10726","Tama",6.35,0.913
"10727","Tama",26,0.913
"10728","Tama",20.36,0.913
"10729","Tama",33,0.913
"10730","Tama",58.5,0.913
"10731","Tama",7.13,0.913
"10732","Tama",17.94,0.913
"10733","Tama",23.01,0.913
"10734","Tama",68.04,0.913
"10735","Tama",5.92,0.913
"10736","Tama",31.5,0.913
"10737","Tama",17.76,0.913
"10738","Tama",17.55,0.913
"10739","Tama",20.44,0.913
"10740","Tama",22.48,0.913
"10741","Tama",130.44,0.913
"10742","Tama",10.35,0.913
"10743","Tama",20.98,0.913
"10744","Tama",25.45,0.913
"10745","Tama",81,0.913
"10746","Tama",15.27,0.913
"10747","Tama",23.92,0.913
"10748","Tama",25.95,0.913
"10749","Tama",61.8,0.913
"10750","Tama",31.75,0.913
"10751","Tama",26.25,0.913
"10752","Tama",66,0.913
"10753","Tama",46.35,0.913
"10754","Taylor",5.1,0.902
"10755","Taylor",5.19,0.902
"10756","Taylor",19.5,0.902
"10757","Taylor",4.98,0.902
"10758","Taylor",29.22,0.902
"10759","Taylor",56.76,0.902
"10760","Taylor",23.25,0.902
"10761","Taylor",46.5,0.902
"10762","Taylor",15.75,0.902
"10763","Taylor",19.48,0.902
"10764","Taylor",9.74,0.902
"10765","Taylor",15.3,0.902
"10766","Taylor",59.76,0.902
"10767","Taylor",6.5,0.902
"10768","Taylor",10.2,0.902
"10769","Taylor",26.24,0.902
"10770","Taylor",9.96,0.902
"10771","Taylor",4.73,0.902
"10772","Taylor",8.13,0.902
"10773","Taylor",62.28,0.902
"10774","Taylor",4.48,0.902
"10775","Union",64.02,0.905
"10776","Union",29.22,0.905
"10777","Union",5.1,0.905
"10778","Union",23.25,0.905
"10779","Union",9.74,0.905
"10780","Union",107.94,0.905
"10781","Union",61.2,0.905
"10782","Union",99,0.905
"10783","Union",6.45,0.905
"10784","Union",279,0.905
"10785","Union",56.25,0.905
"10786","Union",5.09,0.905
"10787","Union",225,0.905
"10788","Union",65.7,0.905
"10789","Union",116.88,0.905
"10790","Union",243,0.905
"10791","Union",37.5,0.905
"10792","Union",6.2,0.905
"10793","Union",16.49,0.905
"10794","Union",19.5,0.905
"10795","Union",10.67,0.905
"10796","Union",19.13,0.905
"10797","Union",10.95,0.905
"10798","Union",8.13,0.905
"10799","Union",66,0.905
"10800","Union",234,0.905
"10801","Union",139.5,0.905
"10802","Union",12.4,0.905
"10803","Union",6.5,0.905
"10804","Union",24.75,0.905
"10805","Union",122.16,0.905
"10806","Union",5.16,0.905
"10807","Union",37.49,0.905
"10808","Union",49.5,0.905
"10809","Union",19.35,0.905
"10810","Union",224.94,0.905
"10811","Union",124.2,0.905
"10812","Union",10.2,0.905
"10813","Union",77.4,0.905
"10814","Union",135,0.905
"10815","Union",21.9,0.905
"10816","Union",38.26,0.905
"10817","Union",17.99,0.905
"10818","Union",5.19,0.905
"10819","Union",86.96,0.905
"10820","Union",41.4,0.905
"10821","Union",30.54,0.905
"10822","Union",18.6,0.905
"10823","Union",19.48,0.905
"10824","Union",46.5,0.905
"10825","Union",23.92,0.905
"10826","Union",16.26,0.905
"10827","Union",69.75,0.905
"10828","Union",33,0.905
"10829","Union",20.7,0.905
"10830","Union",72,0.905
"10831","Union",25.95,0.905
"10832","Union",24.26,0.905
"10833","Union",10.35,0.905
"10834","Union",16.5,0.905
"10835","Union",62.28,0.905
"10836","Union",38.96,0.905
"10837","Union",61.92,0.905
"10838","Union",197.88,0.905
"10839","Union",75,0.905
"10840","Union",25.8,0.905
"10841","Union",229.56,0.905
"10842","Union",20.25,0.905
"10843","Union",74.25,0.905
"10844","Union",128.04,0.905
"10845","Union",60.75,0.905
"10846","Union",32.98,0.905
"10847","Union",93,0.905
"10848","Union",32.25,0.905
"10849","Union",15.3,0.905
"10850","Union",12,0.905
"10851","Union",21.26,0.905
"10852","Union",21.74,0.905
"10853","Union",31.05,0.905
"10854","Union",11.25,0.905
"10855","Union",251.76,0.905
"10856","Union",58.44,0.905
"10857","Van Buren",32.98,0.893
"10858","Van Buren",23.25,0.893
"10859","Van Buren",279,0.893
"10860","Van Buren",6.45,0.893
"10861","Van Buren",97.56,0.893
"10862","Van Buren",116.88,0.893
"10863","Van Buren",16.26,0.893
"10864","Van Buren",234,0.893
"10865","Van Buren",38.26,0.893
"10866","Van Buren",61.2,0.893
"10867","Van Buren",62.28,0.893
"10868","Van Buren",15.3,0.893
"10869","Van Buren",60.75,0.893
"10870","Van Buren",49.47,0.893
"10871","Van Buren",225,0.893
"10872","Van Buren",8.13,0.893
"10873","Van Buren",16.49,0.893
"10874","Van Buren",58.44,0.893
"10875","Van Buren",139.5,0.893
"10876","Van Buren",19.13,0.893
"10877","Wapello",2.96,0.879
"10878","Wapello",16.49,0.879
"10879","Wapello",8.97,0.879
"10880","Wapello",19.5,0.879
"10881","Wapello",1.46,0.879
"10882","Wapello",2.99,0.879
"10883","Wapello",122.16,0.879
"10884","Wapello",6.35,0.879
"10885","Wapello",5.09,0.879
"10886","Wapello",64.02,0.879
"10887","Wapello",77.4,0.879
"10888","Wapello",10.8,0.879
"10889","Wapello",24.75,0.879
"10890","Wapello",234,0.879
"10891","Wapello",279,0.879
"10892","Wapello",74.25,0.879
"10893","Wapello",1.8,0.879
"10894","Wapello",19.13,0.879
"10895","Wapello",116.88,0.879
"10896","Wapello",4.95,0.879
"10897","Wapello",5.19,0.879
"10898","Wapello",22,0.879
"10899","Wapello",96.84,0.879
"10900","Wapello",23.25,0.879
"10901","Wapello",5.1,0.879
"10902","Wapello",5.25,0.879
"10903","Wapello",9.74,0.879
"10904","Wapello",10.49,0.879
"10905","Wapello",21.26,0.879
"10906","Wapello",84.24,0.879
"10907","Wapello",6.45,0.879
"10908","Wapello",59.76,0.879
"10909","Wapello",39.75,0.879
"10910","Wapello",37.49,0.879
"10911","Wapello",56.76,0.879
"10912","Wapello",92.7,0.879
"10913","Wapello",48.52,0.879
"10914","Wapello",26.88,0.879
"10915","Wapello",86.7,0.879
"10916","Wapello",8.07,0.879
"10917","Wapello",75,0.879
"10918","Wapello",243,0.879
"10919","Wapello",64.56,0.879
"10920","Wapello",65.22,0.879
"10921","Wapello",21.74,0.879
"10922","Wapello",15.75,0.879
"10923","Wapello",62.28,0.879
"10924","Wapello",135,0.879
"10925","Wapello",78.84,0.879
"10926","Wapello",59.94,0.879
"10927","Wapello",20.25,0.879
"10928","Wapello",26.24,0.879
"10929","Wapello",24.26,0.879
"10930","Wapello",31.48,0.879
"10931","Wapello",22.5,0.879
"10932","Wapello",124.2,0.879
"10933","Wapello",66,0.879
"10934","Wapello",8.13,0.879
"10935","Wapello",224.94,0.879
"10936","Wapello",49.5,0.879
"10937","Wapello",33,0.879
"10938","Wapello",10.2,0.879
"10939","Wapello",14.94,0.879
"10940","Wapello",60.75,0.879
"10941","Wapello",69.75,0.879
"10942","Wapello",5.4,0.879
"10943","Wapello",11.96,0.879
"10944","Wapello",33.74,0.879
"10945","Wapello",61.2,0.879
"10946","Wapello",6.5,0.879
"10947","Wapello",9,0.879
"10948","Wapello",31.76,0.879
